time,P,G(i),H_sun,T2m,WS10m,Int
2010-01-16 08:10:00,85.46,92.91,8.15,-10.53,2.0,0.0
2010-01-16 09:10:00,90.93,99.35,14.39,-8.16,1.79,0.0
2010-01-16 10:10:00,55.2,67.1,18.68,-5.59,2.0,0.0
2010-01-16 11:10:00,53.32,66.3,20.6,-1.45,2.34,0.0
2010-01-16 12:10:00,57.78,71.1,19.96,0.05,2.41,0.0
2010-01-16 13:10:00,40.86,54.32,16.82,0.82,2.62,0.0
2010-01-16 14:10:00,115.63,125.54,11.5,0.95,2.34,0.0
2010-01-16 15:10:00,134.68,142.85,4.45,0.09,2.14,0.0
2010-01-16 16:10:00,0.0,0.0,0.0,-1.35,2.14,0.0
2010-01-16 17:10:00,0.0,0.0,0.0,-2.44,2.07,0.0
2010-01-16 18:10:00,0.0,0.0,0.0,-3.52,2.0,0.0
2010-01-16 19:10:00,0.0,0.0,0.0,-6.01,1.86,0.0
2010-01-16 20:10:00,0.0,0.0,0.0,-6.48,1.72,0.0
2010-01-16 21:10:00,0.0,0.0,0.0,-6.33,1.59,0.0
2010-01-16 22:10:00,0.0,0.0,0.0,-5.98,1.24,0.0
2010-01-16 23:10:00,0.0,0.0,0.0,-5.53,1.03,0.0
2010-01-17 00:10:00,0.0,0.0,0.0,-4.57,1.31,0.0
2010-01-17 01:10:00,0.0,0.0,0.0,-3.33,1.79,0.0
2010-01-17 02:10:00,0.0,0.0,0.0,-1.55,2.34,0.0
2010-01-17 03:10:00,0.0,0.0,0.0,-0.18,2.62,0.0
2010-01-17 04:10:00,0.0,0.0,0.0,0.53,2.76,0.0
2010-01-17 05:10:00,0.0,0.0,0.0,0.63,2.55,0.0
2010-01-17 06:10:00,0.0,0.0,0.0,0.08,2.48,0.0
2010-01-17 07:10:00,0.0,0.0,0.0,1.01,3.03,0.0
2010-01-17 08:10:00,14.04,25.56,8.28,3.01,4.14,0.0
2010-01-17 09:10:00,284.02,282.86,14.54,4.44,5.31,0.0
2010-01-17 10:10:00,192.3,199.01,18.85,4.85,5.72,0.0
2010-01-17 11:10:00,449.47,439.61,20.79,4.97,5.86,0.0
2010-01-17 12:10:00,410.55,402.32,20.16,5.03,6.14,0.0
2010-01-17 13:10:00,230.35,233.44,17.03,4.69,6.34,0.0
2010-01-17 14:10:00,31.87,45.53,11.71,4.27,6.55,0.0
2010-01-17 15:10:00,41.69,55.16,4.66,3.65,6.48,0.0
2010-01-17 16:10:00,0.0,0.0,0.0,3.18,6.34,0.0
2010-01-17 17:10:00,0.0,0.0,0.0,2.91,6.07,0.0
2010-01-17 18:10:00,0.0,0.0,0.0,2.82,5.86,0.0
2010-01-17 19:10:00,0.0,0.0,0.0,2.31,5.52,0.0
2010-01-17 20:10:00,0.0,0.0,0.0,1.87,4.76,0.0
2010-01-17 21:10:00,0.0,0.0,0.0,1.42,4.07,0.0
2010-01-17 22:10:00,0.0,0.0,0.0,0.92,3.45,0.0
2010-01-17 23:10:00,0.0,0.0,0.0,0.72,3.17,0.0
2010-01-18 00:10:00,0.0,0.0,0.0,0.78,3.1,0.0
2010-01-18 01:10:00,0.0,0.0,0.0,0.96,2.97,0.0
2010-01-18 02:10:00,0.0,0.0,0.0,0.95,2.69,0.0
2010-01-18 03:10:00,0.0,0.0,0.0,1.01,2.62,0.0
2010-01-18 04:10:00,0.0,0.0,0.0,0.97,2.55,0.0
2010-01-18 05:10:00,0.0,0.0,0.0,0.98,2.41,0.0
2010-01-18 06:10:00,0.0,0.0,0.0,0.89,2.34,0.0
2010-01-18 07:10:00,0.0,0.0,0.0,0.76,2.34,0.0
2010-01-18 08:10:00,354.31,347.27,8.41,1.07,2.34,0.0
2010-01-18 09:10:00,263.11,262.57,14.7,1.57,2.14,0.0
2010-01-18 10:10:00,119.92,130.85,19.03,2.19,3.45,0.0
2010-01-18 11:10:00,505.94,493.03,20.99,2.47,3.66,0.0
2010-01-18 12:10:00,979.69,989.73,20.37,2.74,3.52,0.0
2010-01-18 13:10:00,318.36,315.16,17.24,2.87,3.03,0.0
2010-01-18 14:10:00,60.01,73.64,11.92,2.6,2.34,0.0
2010-01-18 15:10:00,85.37,97.56,4.87,1.84,1.59,0.0
2010-01-18 16:10:00,0.0,0.0,0.0,1.25,1.59,0.0
2010-01-18 17:10:00,0.0,0.0,0.0,0.06,1.79,0.0
2010-01-18 18:10:00,0.0,0.0,0.0,-0.78,1.59,0.0
2010-01-18 19:10:00,0.0,0.0,0.0,1.01,0.69,0.0
2010-01-18 20:10:00,0.0,0.0,0.0,-1.22,1.31,0.0
2010-01-18 21:10:00,0.0,0.0,0.0,-0.91,1.03,0.0
2010-01-18 22:10:00,0.0,0.0,0.0,-0.53,0.97,0.0
2010-01-18 23:10:00,0.0,0.0,0.0,-0.87,0.97,0.0
2010-01-19 00:10:00,0.0,0.0,0.0,-1.14,0.69,0.0
2010-01-19 01:10:00,0.0,0.0,0.0,-1.24,0.28,0.0
2010-01-19 02:10:00,0.0,0.0,0.0,-1.14,0.28,0.0
2010-01-19 03:10:00,0.0,0.0,0.0,-0.96,0.48,0.0
2010-01-19 04:10:00,0.0,0.0,0.0,-1.24,0.76,0.0
2010-01-19 05:10:00,0.0,0.0,0.0,-1.34,0.9,0.0
2010-01-19 06:10:00,0.0,0.0,0.0,-2.06,1.03,0.0
2010-01-19 07:10:00,0.0,0.0,0.0,-1.46,0.34,0.0
2010-01-19 08:10:00,444.68,437.15,8.55,-1.07,0.28,0.0
2010-01-19 09:10:00,297.34,294.91,14.86,-0.04,0.55,0.0
2010-01-19 10:10:00,875.47,897.09,19.21,0.74,1.1,0.0
2010-01-19 11:10:00,913.67,950.67,21.19,1.91,1.03,0.0
2010-01-19 12:10:00,744.95,766.52,20.59,2.7,0.48,0.0
2010-01-19 13:10:00,824.13,866.17,17.46,3.13,0.21,0.0
2010-01-19 14:10:00,616.42,617.73,12.14,2.38,0.83,0.0
2010-01-19 15:10:00,341.87,340.78,5.08,2.0,1.17,0.0
2010-01-19 16:10:00,0.0,0.0,0.0,1.03,1.66,0.0
2010-01-19 17:10:00,0.0,0.0,0.0,-0.57,1.45,0.0
2010-01-19 18:10:00,0.0,0.0,0.0,-1.37,1.24,0.0
2010-01-19 19:10:00,0.0,0.0,0.0,-1.12,0.97,0.0
2010-01-19 20:10:00,0.0,0.0,0.0,-0.97,0.83,0.0
2010-01-19 21:10:00,0.0,0.0,0.0,-1.12,0.83,0.0
2010-01-19 22:10:00,0.0,0.0,0.0,-1.32,0.83,0.0
2010-01-19 23:10:00,0.0,0.0,0.0,-1.26,0.76,0.0
2010-01-20 00:10:00,0.0,0.0,0.0,-1.41,0.83,0.0
2010-01-20 01:10:00,0.0,0.0,0.0,-1.89,0.9,0.0
2010-01-20 02:10:00,0.0,0.0,0.0,-2.01,0.9,0.0
2010-01-20 03:10:00,0.0,0.0,0.0,-2.02,0.9,0.0
2010-01-20 04:10:00,0.0,0.0,0.0,-1.96,0.97,0.0
2010-01-20 05:10:00,0.0,0.0,0.0,-2.12,1.24,0.0
2010-01-20 06:10:00,0.0,0.0,0.0,-2.32,1.24,0.0
2010-01-20 07:10:00,0.0,0.0,0.0,-1.79,1.24,0.0
2010-01-20 08:10:00,109.31,118.4,8.7,-1.74,1.72,0.0
2010-01-20 09:10:00,84.37,95.93,15.03,-1.43,1.86,0.0
2010-01-20 10:10:00,51.53,64.71,19.4,-0.86,1.93,0.0
2010-01-20 11:10:00,58.52,71.9,21.4,0.18,1.93,0.0
2010-01-20 12:10:00,60.73,74.29,20.81,0.97,2.0,0.0
2010-01-20 13:10:00,83.69,96.79,17.69,1.87,1.93,0.0
2010-01-20 14:10:00,44.14,57.84,12.36,2.07,1.93,0.0
2010-01-20 15:10:00,68.13,81.01,5.3,1.7,1.59,0.0
2010-01-20 16:10:00,0.0,0.0,0.0,0.63,1.79,0.0
2010-01-20 17:10:00,0.0,0.0,0.0,-0.44,1.86,0.0
2010-01-20 18:10:00,0.0,0.0,0.0,-1.55,1.86,0.0
2010-01-20 19:10:00,0.0,0.0,0.0,-0.9,0.9,0.0
2010-01-20 20:10:00,0.0,0.0,0.0,-0.78,0.83,0.0
2010-01-20 21:10:00,0.0,0.0,0.0,-0.75,0.69,0.0
2010-01-20 22:10:00,0.0,0.0,0.0,-0.89,0.55,0.0
2010-01-20 23:10:00,0.0,0.0,0.0,-1.06,0.62,0.0
2010-01-21 00:10:00,0.0,0.0,0.0,-1.67,0.83,0.0
2010-01-21 01:10:00,0.0,0.0,0.0,-2.09,0.97,0.0
2010-01-21 02:10:00,0.0,0.0,0.0,-2.02,0.9,0.0
2010-01-21 03:10:00,0.0,0.0,0.0,-1.99,0.83,0.0
2010-01-21 04:10:00,0.0,0.0,0.0,-1.51,0.55,0.0
2010-01-21 05:10:00,0.0,0.0,0.0,-1.19,0.41,0.0
2010-01-21 06:10:00,0.0,0.0,0.0,-1.06,0.28,0.0
2010-01-21 07:10:00,0.0,0.0,0.0,-0.94,0.55,0.0
2010-01-21 08:10:00,120.4,129.04,8.85,-1.28,1.03,0.0
2010-01-21 09:10:00,123.9,133.07,15.21,-0.77,1.03,0.0
2010-01-21 10:10:00,79.3,92.07,19.6,0.12,1.38,0.0
2010-01-21 11:10:00,57.59,71.1,21.62,0.6,1.79,0.0
2010-01-21 12:10:00,51.86,65.5,21.03,1.03,1.93,0.0
2010-01-21 13:10:00,43.89,57.52,17.92,1.23,1.93,0.0
2010-01-21 14:10:00,36.09,49.53,12.59,1.27,1.72,0.0
2010-01-21 15:10:00,73.86,86.33,5.52,0.92,1.1,0.0
2010-01-21 16:10:00,0.0,0.0,0.0,0.46,0.9,0.0
2010-01-21 17:10:00,0.0,0.0,0.0,-0.04,0.62,0.0
2010-01-21 18:10:00,0.0,0.0,0.0,-0.09,0.62,0.0
2010-01-21 19:10:00,0.0,0.0,0.0,-0.81,0.83,0.0
2010-01-21 20:10:00,0.0,0.0,0.0,-0.95,0.9,0.0
2010-01-21 21:10:00,0.0,0.0,0.0,-1.14,0.9,0.0
2010-01-21 22:10:00,0.0,0.0,0.0,-1.17,0.97,0.0
2010-01-21 23:10:00,0.0,0.0,0.0,-1.19,0.97,0.0
2010-01-22 00:10:00,0.0,0.0,0.0,-1.25,0.97,0.0
2010-01-22 01:10:00,0.0,0.0,0.0,-1.3,1.17,0.0
2010-01-22 02:10:00,0.0,0.0,0.0,-1.33,1.31,0.0
2010-01-22 03:10:00,0.0,0.0,0.0,-1.76,1.45,0.0
2010-01-22 04:10:00,0.0,0.0,0.0,-1.68,1.59,0.0
2010-01-22 05:10:00,0.0,0.0,0.0,-1.34,1.72,0.0
2010-01-22 06:10:00,0.0,0.0,0.0,-1.2,1.79,0.0
2010-01-22 07:10:00,0.0,0.0,0.0,-0.67,1.72,0.0
2010-01-22 08:10:00,144.32,151.26,9.01,-0.6,1.79,0.0
2010-01-22 09:10:00,205.41,207.99,15.39,-0.34,1.66,0.0
2010-01-22 10:10:00,107.18,118.49,19.81,0.27,1.52,0.0
2010-01-22 11:10:00,75.29,88.67,21.84,1.15,1.38,0.0
2010-01-22 12:10:00,63.71,77.49,21.27,1.59,1.17,0.0
2010-01-22 13:10:00,62.81,76.69,18.15,1.9,1.17,0.0
2010-01-22 14:10:00,63.24,76.73,12.82,1.95,1.59,0.0
2010-01-22 15:10:00,75.65,88.23,5.74,1.57,1.79,0.0
2010-01-22 16:10:00,0.0,0.0,0.0,0.55,1.93,0.0
2010-01-22 17:10:00,0.0,0.0,0.0,-0.7,1.93,0.0
2010-01-22 18:10:00,0.0,0.0,0.0,-2.14,1.79,0.0
2010-01-22 19:10:00,0.0,0.0,0.0,-3.6,1.72,0.0
2010-01-22 20:10:00,0.0,0.0,0.0,-3.82,1.52,0.0
2010-01-22 21:10:00,0.0,0.0,0.0,-3.61,1.45,0.0
2010-01-22 22:10:00,0.0,0.0,0.0,-4.29,1.59,0.0
2010-01-22 23:10:00,0.0,0.0,0.0,-4.95,1.72,0.0
2010-01-23 00:10:00,0.0,0.0,0.0,-5.38,1.79,0.0
2010-01-23 01:10:00,0.0,0.0,0.0,-5.33,1.79,0.0
2010-01-23 02:10:00,0.0,0.0,0.0,-5.28,1.79,0.0
2010-01-23 03:10:00,0.0,0.0,0.0,-5.28,1.79,0.0
2010-01-23 04:10:00,0.0,0.0,0.0,-5.12,1.93,0.0
2010-01-23 05:10:00,0.0,0.0,0.0,-3.94,1.79,0.0
2010-01-23 06:10:00,0.0,0.0,0.0,-3.75,1.93,0.0
2010-01-23 07:10:00,0.0,0.0,0.0,-3.31,1.66,0.0
2010-01-23 08:10:00,77.36,88.33,9.18,-3.11,1.38,0.0
2010-01-23 09:10:00,80.54,92.23,15.58,-2.12,1.24,0.0
2010-01-23 10:10:00,45.12,58.31,20.02,-0.95,1.31,0.0
2010-01-23 11:10:00,55.41,68.7,22.07,-0.35,1.66,0.0
2010-01-23 12:10:00,52.77,66.3,21.51,0.49,1.52,0.0
2010-01-23 13:10:00,43.12,56.72,18.39,0.91,0.9,0.0
2010-01-23 14:10:00,36.89,50.33,13.06,1.0,1.17,0.0
2010-01-23 15:10:00,44.49,57.6,5.97,0.6,1.17,0.0
2010-01-23 16:10:00,0.0,0.0,0.0,-1.24,1.52,0.0
2010-01-23 17:10:00,0.0,0.0,0.0,-2.47,1.45,0.0
2010-01-23 18:10:00,0.0,0.0,0.0,-2.72,1.38,0.0
2010-01-23 19:10:00,0.0,0.0,0.0,-3.76,1.45,0.0
2010-01-23 20:10:00,0.0,0.0,0.0,-4.12,1.52,0.0
2010-01-23 21:10:00,0.0,0.0,0.0,-4.53,1.59,0.0
2010-01-23 22:10:00,0.0,0.0,0.0,-3.58,1.45,0.0
2010-01-23 23:10:00,0.0,0.0,0.0,-2.57,1.31,0.0
2010-01-24 00:10:00,0.0,0.0,0.0,-3.27,1.38,0.0
2010-01-24 01:10:00,0.0,0.0,0.0,-4.72,1.59,0.0
2010-01-24 02:10:00,0.0,0.0,0.0,-4.52,1.59,0.0
2010-01-24 03:10:00,0.0,0.0,0.0,-4.12,1.45,0.0
2010-01-24 04:10:00,0.0,0.0,0.0,-3.17,1.24,0.0
2010-01-24 05:10:00,0.0,0.0,0.0,-3.16,1.17,0.0
2010-01-24 06:10:00,0.0,0.0,0.0,-3.19,1.17,0.0
2010-01-24 07:10:00,0.0,0.0,0.0,-3.41,1.31,0.0
2010-01-24 08:10:00,49.24,61.62,9.35,-2.91,1.24,0.0
2010-01-24 09:10:00,127.27,135.51,15.77,-2.14,1.1,0.0
2010-01-24 10:10:00,196.56,200.7,20.23,-0.73,0.97,0.0
2010-01-24 11:10:00,148.27,157.55,22.3,0.77,0.76,0.0
2010-01-24 12:10:00,178.02,185.83,21.75,1.39,0.41,0.0
2010-01-24 13:10:00,127.64,138.38,18.64,1.48,0.55,0.0
2010-01-24 14:10:00,66.95,80.35,13.3,1.59,0.97,0.0
2010-01-24 15:10:00,95.3,106.84,6.21,1.12,1.45,0.0
2010-01-24 16:10:00,0.0,0.0,0.0,0.09,1.79,0.0
2010-01-24 17:10:00,0.0,0.0,0.0,-0.68,1.72,0.0
2010-01-24 18:10:00,0.0,0.0,0.0,-1.32,1.59,0.0
2010-01-24 19:10:00,0.0,0.0,0.0,-2.77,1.59,0.0
2010-01-24 20:10:00,0.0,0.0,0.0,-3.0,1.52,0.0
2010-01-24 21:10:00,0.0,0.0,0.0,-3.28,1.45,0.0
2010-01-24 22:10:00,0.0,0.0,0.0,-3.5,1.38,0.0
2010-01-24 23:10:00,0.0,0.0,0.0,-3.83,1.1,0.0
2010-01-25 00:10:00,0.0,0.0,0.0,-3.79,1.03,0.0
2010-01-25 01:10:00,0.0,0.0,0.0,-3.96,1.1,0.0
2010-01-25 02:10:00,0.0,0.0,0.0,-4.06,1.24,0.0
2010-01-25 03:10:00,0.0,0.0,0.0,-4.0,1.24,0.0
2010-01-25 04:10:00,0.0,0.0,0.0,-3.68,1.17,0.0
2010-01-25 05:10:00,0.0,0.0,0.0,-3.32,1.17,0.0
2010-01-25 06:10:00,0.0,0.0,0.0,-2.99,1.1,0.0
2010-01-25 07:10:00,0.0,4.79,1.62,-3.16,1.1,0.0
2010-01-25 08:10:00,186.84,188.91,9.53,-2.96,1.1,0.0
2010-01-25 09:10:00,190.25,193.34,15.97,-1.89,0.97,0.0
2010-01-25 10:10:00,159.81,166.9,20.46,-0.85,0.83,0.0
2010-01-25 11:10:00,82.19,95.06,22.54,0.07,0.69,0.0
2010-01-25 12:10:00,47.92,61.51,22.0,0.53,0.62,0.0
2010-01-25 13:10:00,224.9,227.99,18.89,0.6,0.83,0.0
2010-01-25 14:10:00,20.53,32.75,13.55,0.39,0.9,0.0
2010-01-25 15:10:00,10.27,20.77,6.44,0.03,1.03,0.0
2010-01-25 16:10:00,0.0,0.0,0.0,-0.59,1.24,0.0
2010-01-25 17:10:00,0.0,0.0,0.0,-1.21,1.1,0.0
2010-01-25 18:10:00,0.0,0.0,0.0,-1.48,0.9,0.0
2010-01-25 19:10:00,0.0,0.0,0.0,-2.1,0.83,0.0
2010-01-25 20:10:00,0.0,0.0,0.0,-2.47,0.62,0.0
2010-01-25 21:10:00,0.0,0.0,0.0,-2.8,0.62,0.0
2010-01-25 22:10:00,0.0,0.0,0.0,-2.9,0.62,0.0
2010-01-25 23:10:00,0.0,0.0,0.0,-3.08,0.62,0.0
2010-01-26 00:10:00,0.0,0.0,0.0,-3.25,0.83,0.0
2010-01-26 01:10:00,0.0,0.0,0.0,-3.09,1.1,0.0
2010-01-26 02:10:00,0.0,0.0,0.0,-2.9,1.52,0.0
2010-01-26 03:10:00,0.0,0.0,0.0,-2.86,1.59,0.0
2010-01-26 04:10:00,0.0,0.0,0.0,-2.94,1.79,0.0
2010-01-26 05:10:00,0.0,0.0,0.0,-3.13,2.0,0.0
2010-01-26 06:10:00,0.0,0.0,0.0,-3.41,1.93,0.0
2010-01-26 07:10:00,0.0,0.8,1.78,-3.26,1.72,0.0
2010-01-26 08:10:00,113.48,121.41,9.72,-3.56,2.14,0.0
2010-01-26 09:10:00,23.96,35.95,16.18,-3.77,2.55,0.0
2010-01-26 10:10:00,126.01,133.5,20.69,-4.03,2.76,0.0
2010-01-26 11:10:00,82.37,93.46,22.79,-3.97,2.76,0.0
2010-01-26 12:10:00,48.23,60.71,22.25,-3.72,2.83,0.0
2010-01-26 13:10:00,44.99,57.52,19.14,-3.63,3.1,0.0
2010-01-26 14:10:00,31.58,43.94,13.79,-3.78,3.31,0.0
2010-01-26 15:10:00,30.66,42.75,6.68,-3.99,3.45,0.0
2010-01-26 16:10:00,0.0,0.0,0.0,-4.2,3.38,0.0
2010-01-26 17:10:00,0.0,0.0,0.0,-4.37,3.59,0.0
2010-01-26 18:10:00,0.0,0.0,0.0,-4.55,3.59,0.0
2010-01-26 19:10:00,0.0,0.0,0.0,-5.22,3.38,0.0
2010-01-26 20:10:00,0.0,0.0,0.0,-5.47,3.31,0.0
2010-01-26 21:10:00,0.0,0.0,0.0,-5.95,3.38,0.0
2010-01-26 22:10:00,0.0,0.0,0.0,-6.53,3.24,0.0
2010-01-26 23:10:00,0.0,0.0,0.0,-7.14,3.1,0.0
2010-01-27 00:10:00,0.0,0.0,0.0,-7.68,2.9,0.0
2010-01-27 01:10:00,0.0,0.0,0.0,-8.22,2.69,0.0
2010-01-27 02:10:00,0.0,0.0,0.0,-8.61,2.55,0.0
2010-01-27 03:10:00,0.0,0.0,0.0,-9.04,2.55,0.0
2010-01-27 04:10:00,0.0,0.0,0.0,-9.43,2.41,0.0
2010-01-27 05:10:00,0.0,0.0,0.0,-9.78,2.21,0.0
2010-01-27 06:10:00,0.0,0.0,0.0,-10.29,2.0,0.0
2010-01-27 07:10:00,0.0,1.6,1.95,-10.09,1.86,0.0
2010-01-27 08:10:00,5.11,13.58,9.91,-9.58,1.93,0.0
2010-01-27 09:10:00,99.41,107.1,16.4,-8.55,1.66,0.0
2010-01-27 10:10:00,590.21,560.77,20.92,-7.43,1.31,0.0
2010-01-27 11:10:00,109.65,118.06,23.04,-6.25,0.97,0.0
2010-01-27 12:10:00,84.32,95.06,22.51,-5.4,0.55,0.0
2010-01-27 13:10:00,100.99,110.8,19.4,-4.7,0.14,0.0
2010-01-27 14:10:00,20.31,31.95,14.05,-4.44,0.28,0.0
2010-01-27 15:10:00,177.84,179.77,6.92,-5.25,0.76,0.0
2010-01-27 16:10:00,0.0,0.0,0.0,-6.41,1.1,0.0
2010-01-27 17:10:00,0.0,0.0,0.0,-7.17,1.72,0.0
2010-01-27 18:10:00,0.0,0.0,0.0,-7.61,2.21,0.0
2010-01-27 19:10:00,0.0,0.0,0.0,-7.81,2.62,0.0
2010-01-27 20:10:00,0.0,0.0,0.0,-6.74,3.38,0.0
2010-01-27 21:10:00,0.0,0.0,0.0,-5.9,3.93,0.0
2010-01-27 22:10:00,0.0,0.0,0.0,-5.0,4.34,0.0
2010-01-27 23:10:00,0.0,0.0,0.0,-4.07,4.97,0.0
2010-01-28 00:10:00,0.0,0.0,0.0,-3.53,5.24,0.0
2010-01-28 01:10:00,0.0,0.0,0.0,-3.29,5.52,0.0
2010-01-28 02:10:00,0.0,0.0,0.0,-3.25,5.79,0.0
2010-01-28 03:10:00,0.0,0.0,0.0,-3.28,6.0,0.0
2010-01-28 04:10:00,0.0,0.0,0.0,-3.29,6.07,0.0
2010-01-28 05:10:00,0.0,0.0,0.0,-3.29,6.0,0.0
2010-01-28 06:10:00,0.0,0.0,0.0,-3.29,5.86,0.0
2010-01-28 07:10:00,0.0,3.99,2.13,-3.64,5.59,0.0
2010-01-28 08:10:00,37.79,50.15,10.11,-3.6,5.45,0.0
2010-01-28 09:10:00,64.25,76.2,16.62,-3.33,4.69,0.0
2010-01-28 10:10:00,91.56,102.24,21.16,-2.89,4.97,0.0
2010-01-28 11:10:00,33.71,46.33,23.3,-2.37,5.45,0.0
2010-01-28 12:10:00,65.89,78.29,22.78,-1.89,5.66,0.0
2010-01-28 13:10:00,246.89,243.1,19.67,-1.69,5.24,0.0
2010-01-28 14:10:00,128.06,135.67,14.3,-1.29,5.52,0.0
2010-01-28 15:10:00,153.45,158.86,7.17,-1.31,4.97,0.0
2010-01-28 16:10:00,0.0,0.0,0.0,-1.63,4.76,0.0
2010-01-28 17:10:00,0.0,0.0,0.0,-2.02,4.76,0.0
2010-01-28 18:10:00,0.0,0.0,0.0,-2.37,4.76,0.0
2010-01-28 19:10:00,0.0,0.0,0.0,-2.3,5.1,0.0
2010-01-28 20:10:00,0.0,0.0,0.0,-2.33,5.31,0.0
2010-01-28 21:10:00,0.0,0.0,0.0,-2.54,5.24,0.0
2010-01-28 22:10:00,0.0,0.0,0.0,-2.73,5.1,0.0
2010-01-28 23:10:00,0.0,0.0,0.0,-2.91,5.03,0.0
2010-01-29 00:10:00,0.0,0.0,0.0,-3.02,4.9,0.0
2010-01-29 01:10:00,0.0,0.0,0.0,-3.22,4.62,0.0
2010-01-29 02:10:00,0.0,0.0,0.0,-3.22,4.41,0.0
2010-01-29 03:10:00,0.0,0.0,0.0,-3.05,4.34,0.0
2010-01-29 04:10:00,0.0,0.0,0.0,-2.94,4.34,0.0
2010-01-29 05:10:00,0.0,0.0,0.0,-2.78,4.34,0.0
2010-01-29 06:10:00,0.0,0.0,0.0,-2.87,4.28,0.0
2010-01-29 07:10:00,0.0,3.2,2.32,-2.06,4.07,0.0
2010-01-29 08:10:00,25.96,38.34,10.31,-1.76,3.79,0.0
2010-01-29 09:10:00,43.68,56.72,16.84,-1.25,3.38,0.0
2010-01-29 10:10:00,449.11,431.07,21.41,-0.63,4.28,0.0
2010-01-29 11:10:00,97.62,109.26,23.56,0.26,5.17,0.0
2010-01-29 12:10:00,96.66,108.49,23.05,0.69,5.79,0.0
2010-01-29 13:10:00,98.87,110.51,19.94,0.84,5.03,0.0
2010-01-29 14:10:00,46.44,59.91,14.56,0.7,3.86,0.0
2010-01-29 15:10:00,59.02,71.79,7.42,0.39,4.21,0.0
2010-01-29 16:10:00,0.0,0.0,0.0,0.16,4.28,0.0
2010-01-29 17:10:00,0.0,0.0,0.0,0.02,4.28,0.0
2010-01-29 18:10:00,0.0,0.0,0.0,-0.04,4.28,0.0
2010-01-29 19:10:00,0.0,0.0,0.0,0.23,4.0,0.0
2010-01-29 20:10:00,0.0,0.0,0.0,0.37,4.07,0.0
2010-01-29 21:10:00,0.0,0.0,0.0,0.46,4.28,0.0
2010-01-29 22:10:00,0.0,0.0,0.0,0.69,4.83,0.0
2010-01-29 23:10:00,0.0,0.0,0.0,0.86,5.31,0.0
2010-01-30 00:10:00,0.0,0.0,0.0,0.71,5.38,0.0
2010-01-30 01:10:00,0.0,0.0,0.0,0.37,5.03,0.0
2010-01-30 02:10:00,0.0,0.0,0.0,-0.16,4.48,0.0
2010-01-30 03:10:00,0.0,0.0,0.0,-0.93,4.0,0.0
2010-01-30 04:10:00,0.0,0.0,0.0,-1.67,3.66,0.0
2010-01-30 05:10:00,0.0,0.0,0.0,-2.25,3.52,0.0
2010-01-30 06:10:00,0.0,0.0,0.0,-2.76,3.52,0.0
2010-01-30 07:10:00,30.78,43.63,2.51,-2.75,2.97,0.0
2010-01-30 08:10:00,388.28,372.77,10.52,-2.8,2.83,0.0
2010-01-30 09:10:00,314.49,304.6,17.07,-2.47,3.03,0.0
2010-01-30 10:10:00,191.06,193.22,21.66,-2.26,3.86,0.0
2010-01-30 11:10:00,207.89,208.7,23.83,-1.94,4.62,0.0
2010-01-30 12:10:00,230.73,229.57,23.33,-1.41,4.9,0.0
2010-01-30 13:10:00,115.64,125.05,20.21,-1.44,4.62,0.0
2010-01-30 14:10:00,179.54,182.43,14.83,-1.74,3.66,0.0
2010-01-30 15:10:00,379.86,366.81,7.67,-2.04,3.38,0.0
2010-01-30 16:10:00,0.0,0.0,0.0,-3.07,2.97,0.0
2010-01-30 17:10:00,0.0,0.0,0.0,-4.1,2.76,0.0
2010-01-30 18:10:00,0.0,0.0,0.0,-4.54,2.76,0.0
2010-01-30 19:10:00,0.0,0.0,0.0,-4.81,2.55,0.0
2010-01-30 20:10:00,0.0,0.0,0.0,-5.27,2.48,0.0
2010-01-30 21:10:00,0.0,0.0,0.0,-5.98,2.69,0.0
2010-01-30 22:10:00,0.0,0.0,0.0,-6.47,2.76,0.0
2010-01-30 23:10:00,0.0,0.0,0.0,-6.81,2.9,0.0
2010-01-31 00:10:00,0.0,0.0,0.0,-6.61,2.9,0.0
2010-01-31 01:10:00,0.0,0.0,0.0,-6.62,2.62,0.0
2010-01-31 02:10:00,0.0,0.0,0.0,-6.52,2.55,0.0
2010-01-31 03:10:00,0.0,0.0,0.0,-6.31,2.48,0.0
2010-01-31 04:10:00,0.0,0.0,0.0,-6.36,2.41,0.0
2010-01-31 05:10:00,0.0,0.0,0.0,-6.51,2.34,0.0
2010-01-31 06:10:00,0.0,0.0,0.0,-7.04,2.55,0.0
2010-01-31 07:10:00,40.2,52.64,2.7,-6.47,2.69,0.0
2010-01-31 08:10:00,380.31,359.83,10.74,-6.47,2.69,0.0
2010-01-31 09:10:00,585.53,549.89,17.31,-6.12,3.31,0.0
2010-01-31 10:10:00,645.52,607.36,21.92,-5.57,3.93,0.0
2010-01-31 11:10:00,275.04,266.69,24.1,-4.45,4.21,0.0
2010-01-31 12:10:00,389.55,370.6,23.61,-3.69,4.62,0.0
2010-01-31 13:10:00,105.66,115.09,20.48,-3.22,4.69,0.0
2010-01-31 14:10:00,84.84,95.56,15.09,-3.05,4.69,0.0
2010-01-31 15:10:00,18.76,30.36,7.92,-3.1,3.72,0.0
2010-01-31 16:10:00,0.0,0.0,0.0,-3.26,3.38,0.0
2010-01-31 17:10:00,0.0,0.0,0.0,-3.53,2.83,0.0
